country_name,country_id,year,elections_date,registered_voters,total_votes,method_amount_st,method_amount_el,dpf_statutory_nc,dpf_statutory_nc_2,exchange_rate_annual,dpf_statutory_usd,dpfrv_stat_usd,dpfv_stat_usd,access_statutory,distrib_statutory,distr_formula_st,dpf_elections_nc,dpf_elections_nc_2,exchange_rate_elections,dpf_elections_usd,dpfrv_elect_usd,dpfv_elect_usd,access_elections,distrib_elections,distrib_formula_el,timing,dpfrv_total,dpfv_total,v2elpubfin,subsidies_eip
Bulgaria,BGR,2010,,7129965,4323581,Law-dynamic,,12,51882972,1.48,35056062.16,4.916722896,8.108108108,1,1,100-v,,,,,,,,,,,4.917,8.108,1.238,
Bulgaria,BGR,2011,,7129965,4323581,Law-dynamic,,12,51882972,1.41,36796434.04,5.160815522,8.510638298,1,1,100-v,,,,,,,,,,,5.161,8.511,1.238,
Bulgaria,BGR,2012,,7129965,4323581,Ad-hoc decision,,12,51882972,1.52,34133534.21,4.787335451,7.894736842,1,1,100-v,,,,,,,,,,,4.787,7.895,1.238,
Bulgaria,BGR,2013,41406,6919260,3632174,Ad-hoc decision,,12,43586088,1.47,29650400,4.285198128,8.163265306,1,1,100-v,0,0,,0,0,0,,,,,4.285,8.163,1.239,2.400000095
Bulgaria,BGR,2014,41917,6858304,3501269,Ad-hoc decision,,11,38513959,1.47,26199972.11,3.820182382,7.482993197,1,1,100-v,0,0,,0,0,0,,,,,3.82,7.483,1.383,3.25
Bulgaria,BGR,2015,,6858304,3501269,Ad-hoc decision,,11,38513959,1.76,21882931.25,3.190720512,6.25,1,1,100-v,,,,,,,,,,,3.191,6.25,1.324,
Bulgaria,BGR,2016,,6858304,3501269,Ad-hoc decision,,11,38513959,1.77,21759298.87,3.172693842,6.214689266,1,1,100-v,,,,,,,,,,,3.173,6.215,1.654,
Bulgaria,BGR,2017,42820,6838235,3682493,Ad-hoc decision,,11,40507423,1.74,23280128.16,3.404405985,6.32183908,1,1,100-v,0,0,,0,0,0,,,,,3.404,6.322,1.309,3.545454502
Bulgaria,BGR,2018,,6838235,3682493,Ad-hoc decision,,11,40507423,1.66,24402062.05,3.568473743,6.626506024,1,1,100-v,,,,,,,,,,,3.568,6.627,1.296,
Bulgaria,BGR,2019,,6838235,3682493,Ad-hoc decision,,11,40507423,1.75,23147098.86,3.384952237,6.285714286,1,1,100-v,,,,,,,,,,,3.385,6.286,0.094,
Bulgaria,BGR,2020,,6838235,3682493,Ad-hoc decision,,8,29459944,1.73,17028869.36,2.490243369,4.624277457,1,1,100-v,,,,,,,,,,,2.49,4.624,,
Croatia,HRV,1990,32985,3544112,2996250,,,0,0,,0,0,0,,,,0,0,,0,0,0,,,,,0,0,,
Croatia,HRV,1991,,3544112,2996250,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.201,
Croatia,HRV,1992,33818,3558913,2690873,,,0,0,,0,0,0,,,,54900000,54900000,280.94,195413,0.055,0.07262067,6,1,100-v,1,0.055,0.073,1.201,
Croatia,HRV,1993,,3558913,2690873,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.201,
Croatia,HRV,1994,,3558913,2690873,Law-dynamic,,2500000,2500000,5.99,417032.5,0.117,0.154980373,3,0.75,"25-s, 75-s",,,,,,,,,,,0.117,0.155,1.311,
Croatia,HRV,1995,35001,3634233,2500000,Law-dynamic,Ad-hoc decision,2500000,2500000,5.23,478025.2,0.132,0.19121008,5,0.75,"25-s, 75-s",1296000,1296000,5.23,247808.3,0.068,0.09912332,5,1,100-v,1,0.2,0.29,1.311,
Croatia,HRV,1996,,3634233,2500000,Law-dynamic,,2588000,2588000,5.43,476262.4,0.131,0.19050496,5,0.75,"25-s, 75-s",,,,,,,,,,,0.131,0.191,1.311,
Croatia,HRV,1997,,3634233,2500000,Law-dynamic,,3668228,3668228,6.16,595312.9,0.164,0.23812516,5,0.75,"25-s, 75-s",,,,,,,,,,,0.164,0.238,1.311,
Croatia,HRV,1998,,3634233,2500000,Law-dynamic,,3700000,3700000,6.36,581552.2,0.16,0.23262088,5,0.75,"25-s, 75-s",,,,,,,,,,,0.16,0.233,1.311,
Croatia,HRV,1999,,3634233,2500000,Law-dynamic,,29831000,29831000,7.12,4188554.7,1.153,1.67542188,5,0.8,"20-s, 80-s",,,,,,,,,,,1.153,1.675,1.311,
Croatia,HRV,2000,36528,3685378,2821020,Law-dynamic,Ad-hoc decision,27510000,27510000,8.29,3319509.5,0.901,1.176705412,5,0.8,"20-s, 80-s",29831000,29831000,8.28,3603793.4,0.978,1.277478855,5,1,"20-s, 80-s",1,1.879,2.454,1.583,
Croatia,HRV,2001,,3685378,2821020,Law-dynamic,,30765311.42,30765311.42,8.34,3689260.9,1.001,1.307775521,5,1,100-s,,,,,,,,,,,1.001,1.308,1.583,
Croatia,HRV,2002,,3685378,2821020,Law-dynamic,,27379313,27379313,7.87,3477846.7,0.944,1.232833053,5,1,100-s,,,,,,,,,,,0.944,1.233,1.583,
Croatia,HRV,2003,37948,3685378,2520008,Law-dynamic,Ad-hoc decision,39811886,39811886,6.7,5938129.4,1.611,2.356393075,5,1,100-s,27379313,27379313,6.7,4083752.9,0.999,1.620531721,5,1,"20-s, 80-s",1,2.61,3.977,1.583,
Croatia,HRV,2004,,3685378,2520008,Law-dynamic,,40000000,40000000,6.03,6632161.7,1.8,2.631801843,5,1,100-s,,,,,,,,,,,1.8,2.632,1.578,
Croatia,HRV,2005,,4087553,2520008,Law-dynamic,,46600000,46600000,5.95,7831986.7,1.916,3.107921364,5,1,100-s,,,,,,,,,,,1.916,3.108,1.578,
Croatia,HRV,2006,,4087553,2520008,Law-dynamic,,46553000,46553000,5.84,7972537.2,1.95,3.163695195,5,1,100-s,,,,,,,,,,,1.95,3.164,1.567,
Croatia,HRV,2007,39411,4087553,2520079,Law-dynamic,Ad-hoc decision,77357843,77357843,5.37,14416314.6,3.527,5.720580426,5,1,100-s,46553000,46553000,5.37,8675561.1,2.051,3.442575054,5,1,"20-s, 80-s",1,5.578,9.163,1.567,
Croatia,HRV,2008,,4229681,2520079,Law-dynamic,,86216299,86216299,4.93,17472438.8,4.131,6.933290107,5,1,100-s,,,,,,,,,,,4.131,6.933,1.567,
Croatia,HRV,2009,,4229681,2520079,Law-dynamic,,110975665,110975665,5.28,21016645.6,4.969,8.339677288,5,1,100-s,,,,,,,,,,,4.969,8.34,1.567,
Croatia,HRV,2010,,4229681,2520079,Law-dynamic,,101430909,101430909,5.5,18441933.2,4.36,7.317998047,5,1,100-s,,,,,,,,,,,4.36,7.318,1.815,
Croatia,HRV,2011,40881,4229681,2439754,Law-dynamic,Ad-hoc decision,95729045,95729045,5.34,17915018.6,4.236,7.342961053,5,1,100-s,12990000,12990000,5.35,2427637.8,0.539,0.995033844,5,1,100-s,1,4.775,8.338,1.815,
Croatia,HRV,2012,,4504251,2439754,Law-dynamic,,99496528,99496528,5.85,17005450.7,3.775,6.970149736,5,1,100-s,,,,,,,,,,,3.775,6.97,1.815,
Croatia,HRV,2013,,4504251,2439754,Law-dynamic,,100949917,100949917,5.71,17692251.5,3.928,7.251653855,5,1,100-s,,,,,,,,,,,3.928,7.252,1.638,
Croatia,HRV,2014,,4504251,2439754,Law-dynamic,,95583841,95583841,5.75,16625237,3.691,6.814308738,5,1,100-s,,,,,,,,,,,3.691,6.814,1.638,
Croatia,HRV,2015,42316,4504251,2304403,Law-dynamic,Ad-hoc decision,90074711,90074711,6.86,13126096.2,2.914,5.696094043,5,1,100-s,26370000,26370000,6.87,3840390.6,1.014,1.666544697,5,1,100-s,1,3.928,7.363,1.638,3.272727251
Croatia,HRV,2016,42624,3788788,1979277,Law-dynamic,Ad-hoc decision,89716741,89716741,6.8,13186428.5,3.48,6.662245103,5,1,100-s,24908634,24908634,6.81,3657837.2,0.972,1.84806735,5,1,100-s,1,4.452,8.51,1.638,3.299999952
Croatia,HRV,2017,,3763769,1979277,Law-dynamic,,101960358,101960358,6.62,15396292,4.091,7.778745471,5,1,100-s,,,,,,,,,,,4.091,7.779,1.89,
Croatia,HRV,2018,,3763769,1979277,Law-dynamic,,91281192,91281192,6.19,14755562.4,3.92,7.455026457,5,1,100-s,,,,,,,,,,,3.92,7.455,1.197,
Croatia,HRV,2019,,3763769,1979277,Law-dynamic,,96079442,96079442,6.63,14497576.3,3.852,7.324682851,5,1,100-s,,,,,,,,,,,3.852,7.325,1.013,
Croatia,HRV,2020,44017,3672555,1705686,Law-dynamic,,98161860,98161860,6.63,14806767.6,4.032,8.680828476,5,1,100-s,20129241,20129241,6.71,2999886.9,0.817,1.758756829,5,1,100-s,1,4.849,10.44,,
Czech Republic,CZE,1990,33032,7553477,7303620,,Law-fixed,0,0,21.14,0,0,0,2,1,100-v,10,69361120,21.14,3281036.897,0.434374381,0.449234338,2,1,100-v,1,0.434,0.449,0.455,
Czech Republic,CZE,1991,,7553477,7303620,,,36244000,36244000,29.48,1229443.691,0.162765266,0.168333469,2,1,100-v,,,,,,,,,,,0.163,0.168,1.487,
Czech Republic,CZE,1992,33760,7738981,6756026,,Law-fixed,47460000,47460000,28.26,1679405.52,0.217006027,0.248578901,2,1,100-v,15,97209067.5,28.37,3426474.004,0.44275519,0.507173004,2,1,100-v,1,0.66,0.756,1.487,
Czech Republic,CZE,1993,,7738981,6756026,,,20004900,20004900,29.15,686274.4425,0.088677623,0.101579604,2,1,100-v,,,,,,,,,,,0.089,0.102,1.565,
Czech Republic,CZE,1994,,7738981,6756026,Law-fixed,,94702895,94702895,28.78,3290580.09,0.425195525,0.48705853,3,1,"5-v, 95-s",,,,,,,,,,,0.425,0.487,1.565,
Czech Republic,CZE,1995,,7738981,6756026,Law-fixed,,136956000,136956000,26.54,5160361.718,0.666801187,0.763816143,3,1,"5-v, 95-s",,,,,,,,,,,0.667,0.764,1.729,
Czech Republic,CZE,1996,35216,7990770,6096404,Law-fixed,Law-fixed,129350260,129350260,27.14,4766037.583,0.596442844,0.781778501,3,1,"5-v, 95-s",90,523256602.5,27.14,19279904.29,2.412771772,3.16250437,3,1,100-v,1,3.009,3.944,1.729,
Czech Republic,CZE,1997,,7990770,6096404,Law-fixed,,177034000,177034000,31.7,5584668.77,0.69888994,0.916059495,3,1,"5-v, 95-s",,,,,,,,,,,0.699,0.916,1.729,
Czech Republic,CZE,1998,35965,8116836,6006459,Law-fixed,Law-fixed,174966666,174966666,32.28,5420280.855,0.667782478,0.9024087,3,1,"5-v, 95-s",90,496372260,32.28,15377083.64,1.894467702,2.560091336,3,1,100-v,1,2.562,3.463,1.729,
Czech Republic,CZE,1999,,8116836,6006459,Law-fixed,,168725000,168725000,34.57,4880676.887,0.601302883,0.812571415,3,1,"5-v, 95-s",,,,,,,,,,,0.601,0.813,1.729,
Czech Republic,CZE,2000,,8116836,6006459,Law-fixed,,168100000,168100000,38.6,4354922.28,0.536529539,0.725039875,3,1,"5-v, 95-s",,,,,,,,,,,0.537,0.725,1.729,
Czech Republic,CZE,2001,,8116836,6006459,Law-fixed,,504691667,504691667,38.04,13267393.98,1.634552427,2.208854498,3,1,"5-v, 95-s",,,,,,,,,,,1.635,2.209,1.729,
Czech Republic,CZE,2002,37421,8264484,4789145,Law-fixed,Law-fixed,484973173,484973173,32.74,14812864.17,1.792351969,3.093008078,3,1,"5-v, 95-s",100,441620600,32.74,13488717.17,1.632130592,2.81651885,1.5,1,100-v,1,3.424,5.91,1.874,
Czech Republic,CZE,2003,,8264484,4789145,Law-fixed,,469225000,469225000,28.21,16633286.07,2.012622454,3.473122252,3,1,"5-v, 95-s",,,,,,,,,,,2.013,3.473,1.874,
Czech Republic,CZE,2004,,8264484,4789145,Law-fixed,,478114333,478114333,25.7,18603670.54,2.251038364,3.884549444,3,1,"5-v, 95-s",,,,,,,,,,,2.251,3.885,1.874,
Czech Republic,CZE,2005,,8264484,4789145,Law-fixed,,473600000,473600000,23.96,19766277.13,2.3917134,4.127308137,3,1,"5-v, 95-s",,,,,,,,,,,2.392,4.127,1.874,
Czech Republic,CZE,2006,38870,8333305,5372449,Law-fixed,Law-fixed,483550000,483550000,22.6,21396017.7,2.567530853,3.98254459,3,1,"5-v, 95-s",100,514154700,22.6,22750207.96,2.730034238,4.234606595,1.5,1,100-v,1,5.298,8.217,1.884,
Czech Republic,CZE,2007,,8333305,5372449,Law-fixed,,487875000,487875000,20.29,24045096.11,2.885421343,4.475630407,3,1,"5-v, 95-s",,,,,,,,,,,2.885,4.476,1.884,
Czech Republic,CZE,2008,,8333305,5372449,Law-fixed,,493849999,493849999,17.07,28930872.82,3.471716542,5.385043733,3,1,"5-v, 95-s",,,,,,,,,,,3.472,5.385,1.884,
Czech Republic,CZE,2009,,8333305,5372449,Law-fixed,,487275000,487275000,19.06,25565320.04,3.067848836,4.758597065,3,1,"5-v, 95-s",,,,,,,,,,,3.068,4.759,1.884,
Czech Republic,CZE,2010,40326,8415892,5268098,Law-fixed,Law-fixed,491275001,491275001,19.1,25721204.24,3.05626596,4.882446044,3,1,"5-v, 95-s",100,502200400,19.1,26293214.66,3.124233849,4.991026108,1.5,1,100-v,1,6.18,9.873,1.936,
Czech Republic,CZE,2011,,8415892,5268098,Law-fixed,,491453750,491453750,17.7,27765748.59,3.29920448,5.270545193,3,1,"5-v, 95-s",,,,,,,,,,,3.299,5.271,1.936,
Czech Republic,CZE,2012,,8415892,5268098,Law-fixed,,494836667,494836667,19.58,25272557.05,3.002956436,4.797283013,3,1,"5-v, 95-s",,,,,,,,,,,3.003,4.797,1.936,3.555555582
Czech Republic,CZE,2013,41572,8415892,5010944,Law-fixed,Law-fixed,468670002,468670002,19.57,23948390.5,2.845615236,4.779217348,3,1,"5-v, 95-s",100,483407200,19.57,24701440.98,2.935094816,4.92949851,1.5,1,100-v,1,5.781,9.709,1.985,3.571428537
Czech Republic,CZE,2014,,8424227,5010944,Law-fixed,,488137917,488137917,20.76,23513387.14,2.791162577,4.692406688,3,1,"5-v, 95-s",,,,,,,,,,,2.791,4.692,1.985,
Czech Republic,CZE,2015,,8424227,5010944,Law-fixed,,483238125,483238125,24.6,19643826.22,2.331825367,3.920184744,3,1,"5-v, 95-s",,,,,,,,,,,2.332,3.92,1.985,
Czech Republic,CZE,2016,,8424227,5010944,Law-fixed,,507113543,507113543,24.44,20749326.64,2.463054074,4.14080194,3,1,"5-v, 95-s",,,,,,,,,,,2.463,4.141,1.985,
Czech Republic,CZE,2017,43028,8424227,5094633,Law-fixed,Law-fixed,523866666,523866666,23.38,22406615.31,2.659782947,4.398082318,3,1,"5-v, 95-s",100,482331500,23.37,20638917.42,2.44994792,4.051109749,1.5,1,100-v,1,5.11,8.449,2.024,3.714285612
Czech Republic,CZE,2018,,8374501,5094633,Law-fixed,,560433334,560433334,21.74,25778902.21,3.078261285,5.060011626,3,1,"5-v, 95-s",,,,,,,,,,,3.078,5.06,2.202,
Czech Republic,CZE,2019,,8374501,5094633,Law-fixed,,558661071,558661071,22.93,24363762.36,2.909279295,4.782240912,3,1,"5-v, 95-s",,,,,,,,,,,2.909,4.782,2.331,
Czech Republic,CZE,2020,,8374501,5094633,Law-fixed,,563843750,563843750,23.195875,24307931.91,2.902612574,4.771282231,3,1,"5-v, 95-s",,,,,,,,,,,2.903,4.771,,
Estonia,EST,1991,,1163683,467629,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-2.045,
Estonia,EST,1992,33867,689319,467629,,,0,0,,0,0,0,,,,0,0,,0,0,0,,,,,0,0,-2.045,
Estonia,EST,1993,,689319,467629,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-2.045,
Estonia,EST,1994,,689319,467629,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.443,
Estonia,EST,1995,34763,791957,545770,,,0,0,,0,0,0,,,,0,0,,0,0,0,,,,,0,0,-1.443,
Estonia,EST,1996,,791957,545770,Ad-hoc decision,,5000000,5000000,11.46,436208.8,0.550798591,0.799253898,5,1,100-s,,,,,,,,,,,0.551,0.799,0.271,
Estonia,EST,1997,,791957,545770,Ad-hoc decision,,10000000,10000000,12.44,804142.9,1.015387073,1.473409861,5,1,100-s,,,,,,,,,,,1.015,1.473,0.271,
Estonia,EST,1998,,791957,545770,Ad-hoc decision,,9900000,9900000,14.34,690588.5,0.87200252,1.265347124,5,1,100-s,,,,,,,,,,,0.872,1.265,0.271,
Estonia,EST,1999,36226,857270,492356,Ad-hoc decision,,9900000,9900000,13.41,738233,0.861144097,1.499388654,5,1,100-s,0,0,,0,0,0,,,,,0.861,1.499,0.271,
Estonia,EST,2000,,857270,492356,Ad-hoc decision,,16008000,16008000,15.56,1028670.8,1.199937943,2.089282552,5,1,100-s,,,,,,,,,,,1.2,2.089,0.271,
Estonia,EST,2001,,857270,492356,Ad-hoc decision,,20000000,20000000,16.82,1189073.4,1.387,2.415068365,5,1,100-s,,,,,,,,,,,1.387,2.415,0.271,
Estonia,EST,2002,,857270,492356,Ad-hoc decision,,20000000,20000000,17.69,1130465.9,1.319,2.296033561,5,1,100-s,,,,,,,,,,,1.319,2.296,0.271,
Estonia,EST,2003,37682,859714,500686,Ad-hoc decision,,20000000,20000000,14.94,1339008.9,1.558,2.674348594,5,1,100-s,0,0,,0,0,0,,,,,1.558,2.674,0.271,
Estonia,EST,2004,,859714,500686,Ad-hoc decision,,60000000,60000000,12.41,4834966.5,5.624,9.65668403,5,1,100-s,,,,,,,,,,,5.624,9.657,1.792,
Estonia,EST,2005,,859714,500686,Ad-hoc decision,,60000000,60000000,11.47,5230535.9,6.084,10.44673887,5,1,100-s,,,,,,,,,,,6.084,10.447,1.792,
Estonia,EST,2006,,859714,500686,Ad-hoc decision,,60000000,60000000,13.22,4538371.9,5.279,9.06430757,5,1,100-s,,,,,,,,,,,5.279,9.064,1.792,
Estonia,EST,2007,39145,897243,555463,Ad-hoc decision,,60000000,60000000,11.88,5049739.9,5.628,9.091046388,5,1,100-s,0,0,,0,0,0,,,,,5.628,9.091,1.792,
Estonia,EST,2008,,897243,555463,Ad-hoc decision,,90000000,90000000,10.64,8460077.8,9.429,15.23067747,5,1,100-s,,,,,,,,,,,9.429,15.231,1.792,
Estonia,EST,2009,,897243,555463,Ad-hoc decision,,90000000,90000000,11.11,8104311.5,9.032,14.59019143,5,1,100-s,,,,,,,,,,,9.032,14.59,1.792,
Estonia,EST,2010,,897243,555463,Ad-hoc decision,,84690000,84690000,10.87,7794538.6,8.687,14.0325073,5,1,100-s,,,,,,,,,,,8.687,14.033,1.792,
Estonia,EST,2011,40608,913346,580264,Ad-hoc decision,,5412678,5412678,1.39,7534070.8,8.249,12.98386734,5,1,100-s,0,0,,0,0,0,,,,,8.249,12.984,1.731,
Estonia,EST,2012,,913346,580264,Ad-hoc decision,,5412678,5412678,1.28,6954147.4,7.614,11.98445432,5,1,100-s,,,,,,,,,,,7.614,11.984,1.731,
Estonia,EST,2013,,913346,580264,Ad-hoc decision,,5412678,5412678,1.33,7188675.3,7.871,12.3886288,5,1,100-s,,,,,,,,,,,7.871,12.389,2.354,
Estonia,EST,2014,,913346,580264,Ad-hoc decision,,5412678,5412678,1.33,7190747,7.873,12.39219907,5,1,100-s,,,,,,,,,,,7.873,12.392,2.354,
Estonia,EST,2015,42064,899793,577927,Ad-hoc decision,,5412678,5412678,1.11,6005436,6.674,10.39134008,5,1,100-s,0,0,,0,0,0,,,,,6.674,10.391,2.354,3.142857075
Estonia,EST,2016,,899793,577927,Ad-hoc decision,,5412678,5412678,1.11,5991310.1,6.659,10.36689772,5,1,100-s,,,,,,,,,,,6.659,10.367,2.345,
Estonia,EST,2017,,899793,577927,Ad-hoc decision,,5413000,5413000,1.13,6114991.8,6.796,10.58090693,5,1,100-s,,,,,,,,,,,6.796,10.581,2.377,
Estonia,EST,2018,,899793,577927,Ad-hoc decision,,5413000,5413000,1.19,6443137.7,7.161,11.14870511,5,1,100-s,,,,,,,,,,,7.161,11.149,2.346,
Estonia,EST,2019,43527,887420,565028,Ad-hoc decision,,5413000,5413000,1.12,6059718.2,6.828,10.72463347,5,1,100-s,0,0,,0,0,0,,,,,6.828,10.725,1.643,
Estonia,EST,2020,,887420,565028,Ad-hoc decision,,4059750,4059750,1.14,4622419.2,5.209,8.180867497,5,1,100-s,,,,,,,,,,,5.209,8.181,,
Georgia,GEO,1991,,3466677,2592117,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.617,
Georgia,GEO,1992,33888,3466677,2592117,,,0,0,,0,0,0,,,,,,,,,,0,1,100-rc,0,0,0,-0.348,
Georgia,GEO,1993,,3466677,2592117,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.09,
Georgia,GEO,1994,,3466677,2592117,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.108,
Georgia,GEO,1995,35008,3121075,2127946,,,0,0,,0,0,0,,,,0,0,,0,0,0,0,1,100-rc,0,0,0,-0.028,
Georgia,GEO,1996,,3121075,2127946,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.028,
Georgia,GEO,1997,,3121075,2127946,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.028,
Georgia,GEO,1998,,3121075,2127946,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.438,
Georgia,GEO,1999,36464,3143851,2133878,,,0,0,,0,0,0,,,,,,,,,,0,1,100-rc,0,0,0,0.438,
Georgia,GEO,2000,,3143851,2133878,Ad-hoc decision,,35250,35250,2.16,16319.44444,0.005190909,0.007647787,5,1,100-v,,,,,,,,,,,0.005,0.008,0.443,
Georgia,GEO,2001,,3143851,2133878,Ad-hoc decision,,35250,35250,2.14,16471.96262,0.005239422,0.007719262,5,1,100-v,,,,,,,,,,,0.005,0.008,0.446,
Georgia,GEO,2002,,3143851,2133878,Ad-hoc decision,,35250,35250,2.17,16244.23963,0.005166988,0.007612544,5,1,100-v,,,,,,,,,,,0.005,0.008,0.444,
Georgia,GEO,2003,37927,3143851,1909215,Ad-hoc decision,,35250,35250,2.13,16549.29577,0.00526402,0.008668115,5,1,100-v,0,0,,0,0,0,,,,,0.005,0.009,0.455,
Georgia,GEO,2004,38074,3343087,1498012,Ad-hoc decision,,35250,35250,2.06,17111.65049,0.005118518,0.011422906,5,1,100-v,0,0,,0,0,0,,,,,0.005,0.011,1.118,
Georgia,GEO,2005,,3343087,1498012,Ad-hoc decision,,47000,47000,1.81,25966.85083,0.007767327,0.017334207,5,1,100-v,,,,,,,,,,,0.008,0.017,1.209,
Georgia,GEO,2006,,3343087,1498012,Law-fixed,,2542275,2542275,1.78,1428244.382,0.427223217,0.953426529,4,1,s+v+b,,,,,,,,,,,0.427,0.953,1.079,
Georgia,GEO,2007,,3343087,1498012,Law-fixed,,2540621,2540621,1.67,1521329.94,0.455067409,1.015565923,4,1,s+v+b,,,,,,,,,,,0.455,1.016,1.227,
Georgia,GEO,2008,39589,3465736,1850407,Law-fixed,,4143920,4143920,1.46,2838301.37,0.818960639,1.533879503,4,1,s+v+b,0,0,,0,0,0,,,,,0.819,1.534,1.098,
Georgia,GEO,2009,,3465736,1850407,Law-fixed,,4202110,4202110,1.67,2516233.533,0.726031508,1.359827072,4,1,s+v+b,,,,,,,,,,,0.726,1.36,1.211,
Georgia,GEO,2010,,3465736,1850407,Law-fixed,,7020677,7020677,1.79,3922165.922,1.131697833,2.11962337,4,1,s+v+b,,,,,,,,,,,1.132,2.12,1.065,
Georgia,GEO,2011,,3465736,1850407,Law-fixed,,5897914,5897914,1.69,3489889.941,1.006969354,1.886012072,4,1,s+v+b,,,,,,,,,,,1.007,1.886,1.187,
Georgia,GEO,2012,41183,3465736,2159624,Law-fixed,Law-fixed,5879116,5879116,1.65,3563100.606,1.028093486,1.649870814,4,1,s+v+b,5462904,5462904,1.65,3310850.909,0.955309611,1.533068214,4,1,100-v,0,1.983,3.183,1.245,2.714285612
Georgia,GEO,2013,,3613747,2159624,Law-fixed,,7633462,7633462,1.66,4598471.084,1.27249392,2.129292453,3,1,s+v+b,,,,,,,,,,,1.272,2.129,1.154,
Georgia,GEO,2014,,3613747,2159624,Law-fixed,,11762351,11762351,1.76,6683153.977,1.849369637,3.094591455,3,1,s+v+b,,,,,,,,,,,1.849,3.095,1.154,
Georgia,GEO,2015,,3613747,2159624,Law-fixed,,10652648,10652648,2.27,4692796.476,1.298595744,2.172969219,3,1,s+v+b,,,,,,,,,,,1.299,2.173,1.218,
Georgia,GEO,2016,42651,3613747,1825054,Law-fixed,Law-fixed,10906101,10906101,2.36,4621229.237,1.27879158,2.532105481,3,1,s+v+b,8259657,8259657,2.36,3499854.661,0.968483588,1.917671839,3,1,100-v,0,2.247,4.45,1.191,3.714285612
Georgia,GEO,2017,,3513884,1825054,Law-fixed,,11913644,11913644,2.51,4746471.713,1.350776438,2.600729465,3,1,s+v+b,,,,,,,,,,,1.351,2.601,1.284,
Georgia,GEO,2018,,3513884,1825054,Law-fixed,,14535000,14535000,2.49,5837349.398,1.661224274,3.198452976,3,1,s+v+b,,,,,,,,,,,1.661,3.198,1.487,3
Georgia,GEO,2019,,3513884,1825054,Law-fixed,,12301675,12301675,2.82,4362296.099,1.241445676,2.390228508,3,1,s+v+b,,,,,,,,,,,1.241,2.39,1.6,
Georgia,GEO,2020,,3511853,1970540,Law-fixed,Law-fixed,11970253,11970253,3.114259067,3843692.108,1.094491173,1.950578069,3,1,s+v+b,9521098,9521098,3.114259067,3057259.462,0.870554508,1.551483077,3,1,100-v,0,1.965,3.502,,
Hungary,HUN,1990,32957,7824110,5093119,Ad-hoc decision,,500000000,500000000,63.2,7911557,1.011,1.553381533,1,0.75,"25-s, 75-v",,,,,,,0,1,100-rc,0,1.011,1.553,1.08,
Hungary,HUN,1991,,7824110,5093119,Ad-hoc decision,,700000000,700000000,74.77,9361579.4,1.197,1.838083775,1,0.75,"25-s, 75-v",,,,,,,,,,,1.197,1.838,1.08,
Hungary,HUN,1992,,7824110,5093119,Ad-hoc decision,,900000000,900000000,78.97,11396017.1,1.457,2.23753207,1,0.75,"25-s, 75-v",,,,,,,,,,,1.457,2.238,1.08,
Hungary,HUN,1993,,7824110,5093119,Ad-hoc decision,,1100000000,1100000000,92.04,11951829.7,1.528,2.346662173,1,0.75,"25-s, 75-v",,,,,,,,,,,1.528,2.347,1.08,
Hungary,HUN,1994,34462,7959206,5485618,Ad-hoc decision,Ad-hoc decision,1100000000,1100000000,105.13,10462952.8,1.315,1.907342582,1,0.75,"25-s, 75-v",100000000,100000000,105.13,951177.5,0.12,0.173394775,0,1,100-rc,0,1.435,2.081,1.08,
Hungary,HUN,1995,,7959206,5485618,Ad-hoc decision,,1017800000,1017800000,125.69,8097975.7,1.017,1.476219398,1,0.75,"25-s, 75-v",,,,,,,,,,,1.017,1.476,1.08,
Hungary,HUN,1996,,7959206,5485618,Ad-hoc decision,,1346400000,1346400000,152.57,8825073.7,1.109,1.60876563,1,0.75,"25-s, 75-v",,,,,,,,,,,1.109,1.609,1.08,
Hungary,HUN,1997,,7959206,5485618,Ad-hoc decision,,1656800000,1656800000,186.75,8871730.9,1.115,1.617270998,1,0.75,"25-s, 75-v",,,,,,,,,,,1.115,1.617,1.08,
Hungary,HUN,1998,35925,8016397,4570386,Ad-hoc decision,Ad-hoc decision,2132200000,2132200000,209.13,10195698.9,1.272,2.2308179,1,0.75,"25-s, 75-v",100000000,100000000,209.13,478177.4,0.06,0.104625167,0,1,100-rc,0,1.332,2.335,1.08,
Hungary,HUN,1999,,8016397,4570386,Ad-hoc decision,,2366500000,2366500000,237.31,9972155.1,1.244,2.181906539,1,0.75,"25-s, 75-v",,,,,,,,,,,1.244,2.182,1.08,
Hungary,HUN,2000,,8016397,4570386,Ad-hoc decision,,2549000000,2549000000,282.54,9021816.3,1.125,1.973972505,1,0.75,"25-s, 75-v",,,,,,,,,,,1.125,1.974,1.08,
